Statistical profiling result from isolate-0x110008000-3626-v8.log, (3450 ticks, 12 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  T __ZNK2v88internal7Literal10BuildValueINS0_7IsolateEEENS0_6HandleINS0_6ObjectEEEPT_
      1    0.0%    0.0%  T __ZN4node6crypto4Hmac8HmacInitERKN2v820FunctionCallbackInfoINS2_5ValueEEE
      1    0.0%    0.0%  T __ZN4node6crypto4Hash3NewERKN2v820FunctionCallbackInfoINS2_5ValueEEE
      1    0.0%    0.0%  T __ZN4node22PerIsolatePlatformData23GetForegroundTaskRunnerEv
      1    0.0%    0.0%  T __ZN4node14ConnectionWrapINS_7TCPWrapE8uv_tcp_sEC2EPNS_11EnvironmentEN2v85LocalINS6_6ObjectEEENS_9AsyncWrap12ProviderTypeE
      1    0.0%    0.0%  T __ZN4node10StreamBase8JSMethodIXadL_ZNS0_11WriteStringILNS_8encodingE4EEEiRKN2v820FunctionCallbackInfoINS4_5ValueEEEEEEEvS9_
      1    0.0%    0.0%  T __ZN4node10StreamBase8JSMethodIXadL_ZNS0_11WriteStringILNS_8encodingE1EEEiRKN2v820FunctionCallbackInfoINS4_5ValueEEEEEEEvS9_
      1    0.0%    0.0%  T __ZN4node10StreamBase8JSMethodIXadL_ZNS0_10ReadStopJSERKN2v820FunctionCallbackInfoINS2_5ValueEEEEEEEvS7_
      1    0.0%    0.0%  T __ZN2v88internal9Accessors23FunctionPrototypeGetterENS_5LocalINS_4NameEEERKNS_20PropertyCallbackInfoINS_5ValueEEE
      1    0.0%    0.0%  T __ZN2v88internal8Compiler7CompileENS0_6HandleINS0_18SharedFunctionInfoEEENS1_18ClearExceptionFlagEPNS0_15IsCompiledScopeE
      1    0.0%    0.0%  T __ZN2v88internal8Compiler7CompileENS0_6HandleINS0_10JSFunctionEEENS1_18ClearExceptionFlagEPNS0_15IsCompiledScopeE
      1    0.0%    0.0%  T __ZN2v88internal8Compiler30GetFunctionFromValidatedStringENS0_6HandleINS0_7ContextEEENS0_11MaybeHandleINS0_6StringEEENS0_16ParseRestrictionEi
      1    0.0%    0.0%  T __ZN2v88internal8Builtins4nameEi
      1    0.0%    0.0%  T __ZN2v88internal5ScopeC2EPNS0_4ZoneEPS1_NS0_9ScopeTypeE
      1    0.0%    0.0%  T __ZN2v88internal5Scope28AllocateVariablesRecursivelyEv
      1    0.0%    0.0%  T __ZN2v88internal25PropertyCallbackArgumentsC1EPNS0_7IsolateENS0_6ObjectES4_NS0_8JSObjectENS_5MaybeINS0_11ShouldThrowEEE
      1    0.0%    0.0%  T __ZN2v88internal22CompilationCacheRegExp6LookupENS0_6HandleINS0_6StringEEENS_4base5FlagsINS0_8JSRegExp4FlagEiEE
      1    0.0%    0.0%  T __ZN2v88internal16DeclarationScope31CheckConflictingVarDeclarationsEPb
      1    0.0%    0.0%  T __ZN2v88internal13AssemblerBaseD2Ev
      1    0.0%    0.0%  T __ZN2v88internal12AstRawString7CompareEPvS2_
      1    0.0%    0.0%  T __ZN2v87Isolate9InContextEv

 [Summary]:
   ticks  total  nonlib   name
    276    8.0%    8.3%  JavaScript
   3019   87.5%   91.3%  C++
    180    5.2%    5.4%  GC
    143    4.1%          Shared libraries
     12    0.3%          Unaccounted

 [C++ entry points]:
   ticks    cpp   total   name
   1604   56.9%   46.5%  T __ZN2v88internal8Compiler30GetSharedFunctionInfoForScriptEPNS0_7IsolateENS0_6HandleINS0_6StringEEERKNS1_13ScriptDetailsENS_19ScriptOriginOptionsEPNS_9ExtensionEPNS0_10ScriptDataENS_14ScriptCompiler14CompileOptionsENSF_13NoCacheReasonENS0_11NativesFlagE
    847   30.0%   24.6%  T __ZN2v88internal21Builtin_HandleApiCallEiPmPNS0_7IsolateE
    102    3.6%    3.0%  T __ZN2v88internal17Builtin_JsonParseEiPmPNS0_7IsolateE
     94    3.3%    2.7%  T __ZN2v88internal19Builtin_ArrayConcatEiPmPNS0_7IsolateE
     82    2.9%    2.4%  T __ZN2v88internal21Builtin_JsonStringifyEiPmPNS0_7IsolateE
     29    1.0%    0.8%  T __ZN2v88internal24Builtin_ErrorConstructorEiPmPNS0_7IsolateE
     25    0.9%    0.7%  T _getentropy
     20    0.7%    0.6%  T __ZN2v88internal27Builtin_FunctionConstructorEiPmPNS0_7IsolateE
      9    0.3%    0.3%  T __ZN2v88internal20Builtin_ArrayUnshiftEiPmPNS0_7IsolateE
      2    0.1%    0.1%  T __ZN2v88internal23Builtin_DateConstructorEiPmPNS0_7IsolateE
      1    0.0%    0.0%  t __ZNSt3__112__hash_tableINS_17__hash_value_typeIN4node13FastStringKeyENS2_17BaseObjectPtrImplINS2_10BaseObjectELb0EEEEENS_22__unordered_map_hasherIS3_S7_NS3_4HashELb1EEENS_21__unordered_map_equalIS3_S7_NS_8equal_toIS3_EELb1EEENS_9allocatorIS7_EEE4findIS3_EENS_15__hash_iteratorIPNS_11__hash_nodeIS7_PvEEEERKT_
      1    0.0%    0.0%  T _proc_pidoriginatorinfo
      1    0.0%    0.0%  T __ZN2v88internal32Builtin_DatePrototypeToISOStringEiPmPNS0_7IsolateE
      1    0.0%    0.0%  T __ZN2v88internal30Builtin_NumberPrototypeToFixedEiPmPNS0_7IsolateE
      1    0.0%    0.0%  T __ZN2v88internal20Builtin_ObjectFreezeEiPmPNS0_7IsolateE
      1    0.0%    0.0%  T __ZN2v88internal16Builtin_ArrayPopEiPmPNS0_7IsolateE

 [Bottom up (heavy) profile]:
  Note: percentage shows a share of a particular caller in the total
  amount of its parent calls.
  Callers occupying less than 1.0% are not shown.

   ticks parent  name
   1859   53.9%  T __ZN2v88internal8Compiler30GetSharedFunctionInfoForScriptEPNS0_7IsolateENS0_6HandleINS0_6StringEEERKNS1_13ScriptDetailsENS_19ScriptOriginOptionsEPNS_9ExtensionEPNS0_10ScriptDataENS_14ScriptCompiler14CompileOptionsENSF_13NoCacheReasonENS0_11NativesFlagE
    507   27.3%    T __ZN2v88internal8Compiler30GetSharedFunctionInfoForScriptEPNS0_7IsolateENS0_6HandleINS0_6StringEEERKNS1_13ScriptDetailsENS_19ScriptOriginOptionsEPNS_9ExtensionEPNS0_10ScriptDataENS_14ScriptCompiler14CompileOptionsENSF_13NoCacheReasonENS0_11NativesFlagE
     83   16.4%      T __ZN2v88internal8Compiler30GetSharedFunctionInfoForScriptEPNS0_7IsolateENS0_6HandleINS0_6StringEEERKNS1_13ScriptDetailsENS_19ScriptOriginOptionsEPNS_9ExtensionEPNS0_10ScriptDataENS_14ScriptCompiler14CompileOptionsENSF_13NoCacheReasonENS0_11NativesFlagE
     34   41.0%        LazyCompile: ~unwrapReturns /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/with/index.js:73:23
     34  100.0%          LazyCompile: ~addWith /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/with/index.js:24:17
     34  100.0%            LazyCompile: ~compile /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-code-gen/index.js:106:20
     19   22.9%        LazyCompile: *Parser /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/is-expression/node_modules/acorn/dist/acorn.js:432:29
     10   52.6%          LazyCompile: *isExpression /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/is-expression/index.js:14:22
     10  100.0%            LazyCompile: ~isExpression /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:67:26
      9   47.4%          LazyCompile: ~isExpression /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/is-expression/index.js:14:22
      9  100.0%            LazyCompile: ~isExpression /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:67:26
      2    2.4%        LazyCompile: ~visitMixin /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-code-gen/index.js:423:23
      1   50.0%          LazyCompile: *visitBlock /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-code-gen/index.js:364:23
      1  100.0%            LazyCompile: *visit /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-code-gen/index.js:251:18
      1   50.0%          LazyCompile: *visit /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-code-gen/index.js:251:18
      1  100.0%            LazyCompile: ~visitBlock /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-code-gen/index.js:364:23
      2    2.4%        LazyCompile: ~keywordRegexp /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/acorn-globals/node_modules/acorn/dist/acorn.js:428:23
      2  100.0%          LazyCompile: ~Parser /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/acorn-globals/node_modules/acorn/dist/acorn.js:432:29
      2  100.0%            LazyCompile: ~parse /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/acorn-globals/node_modules/acorn/dist/acorn.js:3377:15
      2    2.4%        LazyCompile: *<anonymous> /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-load/index.js:13:29
      2  100.0%          LazyCompile: *walkAST /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-walk/index.js:4:17
      2  100.0%            LazyCompile: *walkAST /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-walk/index.js:4:17
      1    1.2%        LazyCompile: ~stat internal/modules/cjs/loader.js:132:14
      1  100.0%          LazyCompile: ~Module._findPath internal/modules/cjs/loader.js:444:28
      1  100.0%            LazyCompile: ~Module._resolveFilename internal/modules/cjs/loader.js:796:35
      1    1.2%        LazyCompile: ~serialize /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/cookie/index.js:101:19
      1  100.0%          LazyCompile: ~setcookie /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/express-session/index.js:634:19
      1  100.0%            LazyCompile: ~<anonymous> /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/express-session/index.js:219:28
      1    1.2%        LazyCompile: ~scanEndOfLine /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:197:27
      1  100.0%          LazyCompile: ~when /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:784:17
      1  100.0%            LazyCompile: ~callLexerFunction /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1444:31
      1    1.2%        LazyCompile: ~readInt /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/babylon/lib/index.js:1199:49
      1  100.0%          LazyCompile: ~readHexChar /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/babylon/lib/index.js:1449:57
      1  100.0%            LazyCompile: ~readCodePoint /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/babylon/lib/index.js:1279:61
      1    1.2%        LazyCompile: ~pug_escape /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-runtime/index.js:188:20
      1  100.0%          LazyCompile: ~pug_attr /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-runtime/index.js:128:18
      1  100.0%            LazyCompile: ~addAttribute /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-attrs/index.js:46:24
      1    1.2%        LazyCompile: ~parse /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/content-type/index.js:106:16
      1  100.0%          LazyCompile: ~setCharset /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/express/lib/utils.js:250:41
      1  100.0%            LazyCompile: ~send /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/express/lib/response.js:107:25
      1    1.2%        LazyCompile: ~module.exports /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/escape-string-regexp/index.js:5:27
      1  100.0%          Eval: ~<anonymous> /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/chalk/index.js:1:1
      1  100.0%            LazyCompile: ~Module._compile internal/modules/cjs/loader.js:1017:37
      1    1.2%        LazyCompile: ~match /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/express/lib/router/layer.js:110:39
      1  100.0%          LazyCompile: ~matchLayer /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/express/lib/router/index.js:572:20
      1  100.0%            LazyCompile: ~next /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/express/lib/router/index.js:176:16
      1    1.2%        LazyCompile: ~isIPv6 internal/net.js:34:16
      1  100.0%          LazyCompile: ~isIP internal/net.js:38:14
      1  100.0%            LazyCompile: ~calculateServerName _http_agent.js:328:29
      1    1.2%        LazyCompile: ~inherits /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/babylon/lib/index.js:164:25
      1  100.0%          LazyCompile: ~<anonymous> /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/babylon/lib/index.js:240:33
      1  100.0%            Eval: ~<anonymous> /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/babylon/lib/index.js:1:1
      1    1.2%        LazyCompile: ~header /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/express/lib/response.js:750:29
      1  100.0%          LazyCompile: ~contentType /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/express/lib/response.js:590:32
      1  100.0%            LazyCompile: ~send /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/express/lib/response.js:107:25
      1    1.2%        LazyCompile: ~getPoolSettings /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/knex/lib/client.js:262:44
      1  100.0%          LazyCompile: ~initializePool /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/knex/lib/client.js:314:42
      1  100.0%            LazyCompile: ~Client /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/knex/lib/client.js:101:16
      1    1.2%        LazyCompile: ~entitytag /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/etag/index.js:39:20
      1  100.0%          LazyCompile: ~etag /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/etag/index.js:70:15
      1  100.0%            LazyCompile: ~generateETag /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/express/lib/utils.js:275:32
      1    1.2%        LazyCompile: ~compileAttrs /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-attrs/index.js:22:22
      1  100.0%          LazyCompile: ~attrs /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-code-gen/index.js:797:18
      1  100.0%            LazyCompile: ~visitAttributes /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-code-gen/index.js:777:28
      1    1.2%        LazyCompile: ~checkInvalidHeaderChar _http_common.js:230:32
      1  100.0%          LazyCompile: ~<anonymous> _http_outgoing.js:546:45
      1  100.0%            LazyCompile: *hidden internal/errors.js:286:25
      1    1.2%        LazyCompile: ~check /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/tarn/lib/Pool.js:147:8
      1  100.0%          LazyCompile: ~<anonymous> /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/tarn/lib/Pool.js:335:35
      1  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:502:25
      1    1.2%        LazyCompile: ~calculateServerName _http_agent.js:328:29
      1  100.0%          LazyCompile: ~addRequest _http_agent.js:225:49
      1  100.0%            LazyCompile: ~ClientRequest _http_client.js:89:23
      1    1.2%        LazyCompile: ~buffer /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-code-gen/index.js:176:20
      1  100.0%          LazyCompile: ~visitTag /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-code-gen/index.js:521:21
      1  100.0%            LazyCompile: ~visitNode /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-code-gen/index.js:307:22
      1    1.2%        LazyCompile: ~_addHeaderLine _http_incoming.js:263:24
      1  100.0%          LazyCompile: ~_addHeaderLines _http_incoming.js:129:25
      1  100.0%            LazyCompile: ~parserOnHeadersComplete _http_common.js:75:33
      1    1.2%        LazyCompile: ~<anonymous> internal/per_context/primordials.js:23:10
      1  100.0%          LazyCompile: ~readPackageScope internal/modules/cjs/loader.js:271:26
      1  100.0%            LazyCompile: ~trySelf internal/modules/cjs/loader.js:391:17
      1    1.2%        LazyCompile: *stringify /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/js-stringify/index.js:4:19
      1  100.0%          LazyCompile: ~addAttribute /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-attrs/index.js:46:24
      1  100.0%            LazyCompile: ~<anonymous> /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-attrs/index.js:75:25
      1    1.2%        LazyCompile: *<anonymous> internal/per_context/primordials.js:23:10
      1  100.0%          LazyCompile: ~readPackageScope internal/modules/cjs/loader.js:271:26
      1  100.0%            LazyCompile: ~trySelf internal/modules/cjs/loader.js:391:17
      1    1.2%        Eval: ~<anonymous> /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/tough-cookie/lib/cookie.js:1:1
      1  100.0%          LazyCompile: ~Module._compile internal/modules/cjs/loader.js:1017:37
      1  100.0%            LazyCompile: ~Module._extensions..js internal/modules/cjs/loader.js:1072:37
      1    1.2%        Eval: ~<anonymous> /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/express/lib/express.js:1:1
      1  100.0%          LazyCompile: ~Module._compile internal/modules/cjs/loader.js:1017:37
      1  100.0%            LazyCompile: ~Module._extensions..js internal/modules/cjs/loader.js:1072:37
     50    9.9%      LazyCompile: *parseChar /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/character-parser/index.js:76:19
     25   50.0%        LazyCompile: *parseUntil /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/character-parser/index.js:47:20
     19   76.0%          LazyCompile: ~bracketExpression /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:233:30
     11   57.9%            LazyCompile: ~attrs /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1265:18
      5   26.3%            LazyCompile: *call /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:828:17
      3   15.8%            LazyCompile: ~call /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:828:17
      6   24.0%          LazyCompile: *attrs /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1265:18
      6  100.0%            LazyCompile: *callLexerFunction /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1444:31
     14   28.0%        LazyCompile: *parse /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/character-parser/index.js:28:15
      9   64.3%          LazyCompile: *attrs /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1265:18
      9  100.0%            LazyCompile: *callLexerFunction /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1444:31
      5   35.7%          LazyCompile: ~assertNestingCorrect /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:91:34
      5  100.0%            LazyCompile: ~attrs /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1265:18
      7   14.0%        LazyCompile: *attributeValue /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1151:27
      7  100.0%          LazyCompile: *attribute /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1059:22
      5   71.4%            LazyCompile: *attrs /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1265:18
      2   28.6%            LazyCompile: ~attrs /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1265:18
      2    4.0%        LazyCompile: ~parseUntil /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/character-parser/index.js:47:20
      2  100.0%          LazyCompile: ~bracketExpression /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:233:30
      1   50.0%            LazyCompile: ~call /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:828:17
      1   50.0%            LazyCompile: ~attrs /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1265:18
      2    4.0%        LazyCompile: *addText /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:462:21
      1   50.0%          LazyCompile: ~text /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:574:17
      1  100.0%            LazyCompile: *callLexerFunction /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1444:31
      1   50.0%          LazyCompile: *addText /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:462:21
      1  100.0%            LazyCompile: ~text /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:574:17
     19    3.7%      LazyCompile: *Parser /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/is-expression/node_modules/acorn/dist/acorn.js:432:29
     14   73.7%        LazyCompile: *isExpression /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/is-expression/index.js:14:22
     14  100.0%          LazyCompile: ~isExpression /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:67:26
     10   71.4%            LazyCompile: *callLexerFunction /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1444:31
      4   28.6%            LazyCompile: *attributeValue /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1151:27
      5   26.3%        LazyCompile: ~isExpression /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/is-expression/index.js:14:22
      5  100.0%          LazyCompile: ~isExpression /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:67:26
      3   60.0%            LazyCompile: *callLexerFunction /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1444:31
      2   40.0%            LazyCompile: *attributeValue /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1151:27
     11    2.2%      LazyCompile: *nextToken /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/babylon/lib/index.js:753:53
      9   81.8%        LazyCompile: *isConstant /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/constantinople/lib/index.js:317:20
      5   55.6%          LazyCompile: ~isConstant /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-attrs/index.js:8:20
      5  100.0%            LazyCompile: ~addAttribute /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-attrs/index.js:46:24
      3   33.3%          LazyCompile: *addAttribute /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-attrs/index.js:46:24
      2   66.7%            LazyCompile: *compileAttrs /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-attrs/index.js:22:22
      1   33.3%            LazyCompile: ~<anonymous> /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-attrs/index.js:75:25
      1   11.1%          LazyCompile: *isConstant /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-attrs/index.js:8:20
      1  100.0%            LazyCompile: ~addAttribute /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-attrs/index.js:46:24
      1    9.1%        LazyCompile: ~pp$3.getExpression /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/babylon/lib/index.js:3279:31
      1  100.0%          LazyCompile: ~parseExpression /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/babylon/lib/index.js:7308:25
      1  100.0%            LazyCompile: ~isConstant /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/constantinople/lib/index.js:317:20
      1    9.1%        LazyCompile: ~next /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/babylon/lib/index.js:682:43
      1  100.0%          LazyCompile: ~eat /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/babylon/lib/index.js:696:41
      1  100.0%            LazyCompile: ~pp.expect /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/babylon/lib/index.js:1748:22
      8    1.6%      LazyCompile: *callLexerFunction /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1444:31
      8  100.0%        LazyCompile: *advance /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1465:20
      5   62.5%          LazyCompile: *getTokens /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1510:23
      5  100.0%            LazyCompile: ~lex /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:10:13
      3   37.5%          LazyCompile: *callLexerFunction /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1444:31
      3  100.0%            LazyCompile: ~getTokens /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-lexer/index.js:1510:23
      7    1.4%      LazyCompile: ~getOptions internal/fs/utils.js:284:20
      7  100.0%        LazyCompile: ~readFileSync fs.js:374:22
      3   42.9%          LazyCompile: ~read /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug-load/index.js:68:26
      3  100.0%            LazyCompile: ~read /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug/lib/index.js:137:20
      3   42.9%          LazyCompile: ~Module._extensions..js internal/modules/cjs/loader.js:1072:37
      3  100.0%            LazyCompile: ~Module.load internal/modules/cjs/loader.js:916:33
      1   14.3%          LazyCompile: ~handleTemplateCache /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug/lib/index.js:209:30
      1  100.0%            LazyCompile: ~exports.renderFile /Users/nickfarni/Documents/GitHub/NodeDebuggingAndPerformance/node_modules/pug/lib/index.js:409:30
      7    1.4%      LazyCompile: ~createSocket _http_agent.js:296:53
      7  100.0%        LazyCompile: ~addRequest _http_agent.js:225:49
      7  100.0%          LazyCompile: ~ClientRequest _http_client.js:89:23
      7  100.0%            LazyCompile: ~request http.js:49:17
